code,country,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
001,Alabama,1960,35.30,33.00,34.30,50.50,54.70,65.10,68.80,68.60,64.00,52.60,39.70,30.00
001,Alabama,1961,27.90,40.50,45.60,45.60,55.20,63.00,66.70,66.70,62.80,46.80,43.80,37.00
001,Alabama,1962,32.20,42.50,39.50,47.50,60.80,65.40,68.60,67.90,62.50,52.20,39.30,31.40
001,Alabama,1963,27.60,28.70,44.70,53.60,59.20,65.80,67.20,67.40,60.70,49.80,40.20,26.30
001,Alabama,1964,31.20,31.70,41.40,53.30,58.20,66.20,68.00,67.50,62.40,46.80,43.60,37.80
001,Alabama,1965,34.20,34.40,40.60,53.50,58.40,64.80,68.10,67.40,64.60,49.30,44.70,34.00
001,Alabama,1966,30.60,35.80,40.60,50.60,58.10,61.80,69.10,66.90,62.00,48.70,41.70,35.20
001,Alabama,1967,34.00,32.90,44.80,54.60,56.30,64.90,65.70,65.20,57.50,45.80,36.80,40.30
001,Alabama,1968,31.50,28.00,38.00,51.10,56.80,64.20,67.50,67.50,59.40,50.00,38.80,30.70
001,Alabama,1969,33.00,34.80,35.30,51.10,57.60,65.00,69.90,65.50,60.50,52.70,35.90,31.90
001,Alabama,1970,27.60,30.70,41.20,53.30,57.20,64.30,67.00,69.10,65.60,53.00,36.50,37.40
001,Alabama,1971,34.10,33.20,37.40,46.10,53.60,65.70,67.90,67.40,65.10,55.90,39.10,45.50
001,Alabama,1972,37.70,36.00,42.10,50.10,56.90,62.60,66.10,67.30,64.90,51.20,41.00,39.00
001,Alabama,1973,32.80,32.40,49.30,49.00,55.10,65.90,69.40,66.40,65.80,53.70,45.20,34.00
001,Alabama,1974,45.90,35.00,47.40,48.40,60.30,61.80,67.30,67.10,61.00,45.20,39.30,36.00
001,Alabama,1975,37.90,39.50,41.40,48.20,61.30,64.90,68.00,68.50,60.10,52.80,42.30,33.90
001,Alabama,1976,28.30,38.80,46.60,48.00,54.10,63.20,67.10,65.20,61.00,45.30,33.40,29.90
001,Alabama,1977,23.00,31.20,45.70,51.30,58.70,65.70,69.70,68.80,65.50,47.60,45.90,33.50
001,Alabama,1978,26.80,27.30,38.80,49.70,58.40,66.60,69.40,68.40,65.20,46.80,46.10,34.00
001,Alabama,1979,27.80,33.80,42.60,52.20,58.20,63.60,69.50,67.30,63.30,48.10,39.80,33.70
001,Alabama,1980,37.60,30.80,41.00,47.50,59.20,65.40,70.50,69.10,65.90,47.00,39.90,32.00
001,Alabama,1981,26.80,35.00,38.50,53.70,54.50,68.70,69.80,67.60,58.00,49.50,40.70,32.80
001,Alabama,1982,31.40,37.20,47.00,49.00,58.60,64.60,69.00,68.40,60.20,51.50,43.40,42.80
001,Alabama,1983,32.20,36.80,40.80,45.20,56.70,64.40,69.10,69.20,60.20,51.90,40.40,31.60
001,Alabama,1984,29.00,35.50,40.70,49.30,56.20,64.00,67.50,67.20,59.30,58.00,39.00,43.50
001,Alabama,1985,25.90,34.80,46.40,50.60,58.90,66.00,68.20,68.10,61.00,57.80,51.40,29.10
001,Alabama,1986,30.00,39.60,41.30,47.00,59.50,67.80,70.30,67.00,65.80,53.10,49.70,37.30
001,Alabama,1987,32.50,38.50,43.60,45.90,62.40,66.00,68.60,70.00,61.30,41.40,42.50,39.30
001,Alabama,1988,30.80,32.60,41.20,49.70,53.70,63.00,68.80,69.50,65.30,46.80,44.60,34.40
001,Alabama,1989,39.00,38.10,46.00,47.90,57.10,66.50,69.50,67.60,63.00,49.20,41.30,27.60
001,Alabama,1990,38.60,43.60,45.90,47.80,57.80,65.50,68.40,67.90,62.50,50.30,41.60,39.80
001,Alabama,1991,37.60,39.30,44.60,55.20,64.30,66.80,70.30,68.40,62.50,51.10,37.70,38.80
001,Alabama,1992,33.90,39.30,42.00,48.50,55.00,64.30,69.80,66.00,63.80,49.40,41.60,38.30
001,Alabama,1993,39.60,34.70,40.40,45.90,57.30,66.10,70.50,69.30,62.20,50.80,39.20,34.90
001,Alabama,1994,30.80,38.30,42.30,51.30,56.20,68.20,68.50,66.80,61.00,54.20,46.40,40.00
001,Alabama,1995,34.90,36.00,46.90,49.80,60.50,63.70,69.50,71.60,62.00,51.40,37.50,34.10
001,Alabama,1996,31.70,35.40,39.00,46.30,60.50,66.00,69.00,67.70,61.30,50.90,41.50,37.70
001,Alabama,1997,35.80,40.80,48.40,46.10,55.10,65.00,70.00,67.00,62.40,50.50,39.20,34.70
001,Alabama,1998,37.80,38.70,42.10,49.70,60.80,69.00,71.70,68.70,66.50,53.60,46.20,42.00
001,Alabama,1999,37.40,39.90,39.50,54.90,56.60,67.10,70.50,69.50,59.80,50.50,42.20,34.60
001,Alabama,2000,35.90,38.40,45.60,46.80,61.60,65.70,68.90,68.20,62.60,49.60,42.00,28.60
001,Alabama,2001,29.90,41.00,41.10,52.40,57.80,65.60,69.40,68.80,61.20,46.80,44.10,39.10
001,Alabama,2002,35.30,33.30,41.60,54.80,58.20,65.90,69.80,68.60,67.70,59.70,39.90,34.10
001,Alabama,2003,28.40,37.20,46.90,50.80,61.60,65.70,69.20,69.90,61.60,51.10,45.60,31.60
001,Alabama,2004,32.60,36.00,45.40,47.10,61.30,67.90,68.80,65.60,63.90,58.50,48.00,33.40
001,Alabama,2005,38.10,40.80,41.70,47.80,55.30,66.90,71.20,71.00,65.20,51.10,42.70,31.30
001,Alabama,2006,39.20,34.80,43.00,53.70,58.50,64.70,69.80,71.00,60.70,48.80,39.80,36.90
001,Alabama,2007,36.40,32.10,45.40,46.80,57.00,65.80,69.20,71.90,64.50,54.60,39.90,40.60
001,Alabama,2008,32.10,36.10,41.20,50.60,58.50,66.80,68.40,68.40,64.20,50.00,37.50,39.10
001,Alabama,2009,33.80,34.80,45.60,48.60,62.20,68.00,67.30,68.10,66.60,52.90,41.20,35.50
001,Alabama,2010,29.20,30.30,39.70,49.70,62.30,70.10,71.90,72.60,63.10,48.40,42.30,28.90
001,Alabama,2011,30.20,37.20,45.60,52.60,56.80,68.50,71.40,69.40,60.90,46.60,43.10,38.40
001,Alabama,2012,38.00,41.80,52.80,52.40,61.40,65.30,70.90,68.30,61.90,50.00,37.00,40.00
001,Alabama,2013,40.30,37.20,37.20,50.00,56.80,68.20,69.20,68.60,63.80,53.50,40.00,37.60
001,Alabama,2014,24.70,35.90,39.60,50.10,58.20,67.90,67.20,67.90,65.70,52.00,35.30,39.80
001,Alabama,2015,32.50,30.00,46.80,55.50,60.00,68.20,71.20,68.20,63.60,53.40,49.10,47.00
001,Alabama,2016,32.60,38.20,47.90,51.30,58.50,67.50,71.10,71.70,66.30,53.60,42.60,39.60
001,Alabama,2017,42.00,43.30,46.10,54.00,57.90,66.80,70.50,69.40,62.40,54.40,43.10,37.00
001,Alabama,2018,29.00,47.90,43.20,46.20,62.70,68.70,70.80,69.40,69.60,56.70,40.10,40.00
001,Alabama,2019,36.50,46.20,43.10,50.80,62.50,67.40,70.20,69.70,67.00,56.90,37.50,41.40
001,Alabama,2020,39.20,40.70,53.20,49.40,57.00,66.70,71.00,70.40,65.00,55.80,46.40,33.80
001,Alabama,2021,36.70,35.80,47.70,48.70,57.70,67.20,70.10,70.60,64.20,56.90,38.80,45.70
001,Alabama,2022,32.00,37.30,43.70,49.60,62.30,68.90,71.80,70.30,62.30,47.00,43.80,39.50
001,Alabama,2023,40.50,45.50,46.20,51.10,59.20,65.50,70.60,70.60,64.10,52.60,42.60,37.40
001,Alabama,2024,32.10,39.60,46.40,52.10,63.50,67.60,71.70,68.80,65.80,52.30,51.20,99.90
002,Arizona,1895,31.80,31.00,35.40,42.60,50.90,55.90,65.60,65.50,58.20,48.60,35.30,25.80
002,Arizona,1896,32.50,32.50,38.00,40.90,51.30,61.90,67.20,66.00,60.70,50.10,36.80,30.70
002,Arizona,1897,32.40,30.50,33.00,41.90,52.10,56.70,65.40,66.50,60.90,46.80,35.70,25.20
002,Arizona,1898,24.30,33.00,33.80,47.20,49.30,60.30,68.70,68.10,58.50,44.80,33.50,24.20
002,Arizona,1899,25.90,30.40,35.70,42.90,44.80,59.40,67.80,62.60,59.60,45.90,37.40,29.70
002,Arizona,1900,32.20,31.70,40.50,41.10,52.30,59.70,66.90,60.00,54.40,47.30,38.00,28.10
002,Arizona,1901,29.30,34.50,34.60,39.80,50.50,56.50,68.60,67.10,55.50,47.50,39.20,27.80
002,Arizona,1902,28.40,31.20,32.90,43.20,50.10,59.40,62.50,64.90,57.70,47.90,36.60,29.50
002,Arizona,1903,28.80,25.80,36.30,42.10,49.50,59.50,65.60,66.20,57.80,44.90,35.90,26.50
002,Arizona,1904,23.00,33.70,39.20,40.90,50.80,58.50,63.80,66.00,57.40,45.60,33.60,29.50
002,Arizona,1905,32.60,37.40,41.30,43.40,46.30,55.90,63.30,65.70,59.00,45.20,38.70,26.40
002,Arizona,1906,27.20,36.70,38.10,42.20,48.40,56.00,66.50,63.40,55.40,43.80,35.10,34.50
002,Arizona,1907,32.20,36.20,37.50,42.80,46.60,53.50,65.00,64.30,56.30,49.40,36.50,30.00
002,Arizona,1908,30.30,32.40,37.70,42.10,45.60,54.30,65.70,65.10,55.60,41.20,35.50,30.90
002,Arizona,1909,33.90,31.20,33.50,40.50,45.90,57.70,65.90,65.60,56.90,43.60,34.60,25.10
002,Arizona,1910,28.30,28.90,39.80,43.10,51.20,58.90,65.70,66.00,59.80,46.20,38.10,31.80
002,Arizona,1911,34.80,32.60,40.50,41.80,46.50,57.50,65.40,63.40,59.70,45.00,32.60,22.20
002,Arizona,1912,26.60,28.20,36.60,39.50,47.70,58.40,62.40,62.40,51.20,45.30,34.00,24.60
002,Arizona,1913,22.70,30.40,32.00,40.80,47.30,55.50,62.70,64.50,56.10,43.00,41.00,28.90
002,Arizona,1914,32.60,31.40,38.10,43.50,49.80,59.40,65.60,64.90,59.00,47.50,38.80,29.70
002,Arizona,1915,27.50,32.60,35.60,43.20,46.40,56.40,64.80,63.90,55.60,44.20,34.40,28.70
002,Arizona,1916,31.50,35.30,39.40,42.70,46.90,56.40,64.80,63.00,56.40,44.40,31.00,24.50
002,Arizona,1917,26.70,30.20,30.00,39.20,45.80,57.50,68.10,63.60,59.00,45.60,35.40,28.90
002,Arizona,1918,25.60,32.10,39.20,41.60,46.60,64.10,65.40,62.60,58.20,48.20,34.20,28.10
002,Arizona,1919,22.50,28.00,34.00,44.00,51.90,58.20,67.20,65.20,59.00,43.10,34.30,30.50
002,Arizona,1920,31.50,36.60,34.50,38.60,48.70,57.20,64.70,62.90,55.30,42.90,34.30,25.30
002,Arizona,1921,28.90,31.30,39.10,38.60,47.60,59.10,66.70,64.50,56.80,48.80,34.90,34.00
002,Arizona,1922,25.50,30.60,32.90,38.40,48.70,59.80,66.90,65.50,59.60,45.60,32.00,32.80
002,Arizona,1923,30.90,29.80,33.00,41.60,50.40,53.70,66.40,64.00,55.20,42.10,37.60,30.50
002,Arizona,1924,24.20,31.60,32.10,40.40,50.60,59.90,65.20,63.80,57.40,42.60,34.00,26.30
002,Arizona,1925,22.90,32.50,35.90,42.50,52.50,59.30,66.90,62.80,55.30,46.30,34.40,29.30
002,Arizona,1926,25.10,32.50,38.20,46.00,50.10,59.50,64.00,63.50,58.80,47.80,36.60,29.00
002,Arizona,1927,31.40,36.10,35.00,42.00,49.00,58.00,66.00,64.00,57.80,45.90,38.80,27.60
002,Arizona,1928,27.80,31.40,38.30,40.60,53.00,58.10,65.40,63.50,57.80,47.50,36.30,27.40
002,Arizona,1929,26.40,27.50,34.00,39.80,49.70,56.90,67.00,65.40,58.70,47.10,30.80,28.50
002,Arizona,1930,28.20,33.40,35.60,45.40,46.10,58.70,66.40,63.90,55.20,43.00,34.60,24.80
002,Arizona,1931,26.00,36.00,34.90,44.70,50.80,59.50,68.40,64.80,59.40,47.00,34.10,24.80
002,Arizona,1932,22.50,34.10,35.70,40.80,48.50,56.60,66.50,64.90,57.50,45.60,35.00,24.30
002,Arizona,1933,23.70,23.20,34.60,37.90,44.40,59.00,68.10,65.10,60.90,50.40,35.20,30.00
002,Arizona,1934,27.60,35.00,40.30,45.90,54.20,55.20,67.40,66.00,56.50,46.70,36.50,31.40
002,Arizona,1935,31.20,34.20,34.80,42.60,47.00,58.60,64.40,65.20,57.70,45.20,32.90,29.90
002,Arizona,1936,27.40,32.80,36.50,43.50,51.30,61.30,66.60,65.80,57.20,46.50,35.60,29.50
002,Arizona,1937,16.70,29.80,35.20,40.50,50.70,58.00,66.10,65.90,60.60,47.40,35.30,33.80
002,Arizona,1938,30.50,33.10,35.70,41.60,48.80,58.60,64.10,64.50,59.40,45.60,28.70,31.10
002,Arizona,1939,29.30,23.90,35.90,44.10,50.40,58.20,66.20,65.30,59.50,43.80,38.80,32.00
002,Arizona,1940,31.10,33.10,37.60,43.80,53.00,61.80,65.60,65.20,59.80,48.10,34.00,34.60
002,Arizona,1941,32.50,37.30,36.90,39.20,50.40,55.00,63.70,62.20,54.20,44.90,35.60,30.90
002,Arizona,1942,28.40,27.60,32.10,41.40,46.80,56.00,66.30,63.60,55.90,46.70,37.00,31.10
002,Arizona,1943,30.10,33.40,38.10,44.20,50.50,57.30,65.40,65.30,58.40,46.50,33.60,31.10
002,Arizona,1944,26.30,30.40,33.00,39.00,48.60,53.60,62.70,63.80,57.60,48.40,35.30,29.30
002,Arizona,1945,28.40,32.60,33.10,38.70,48.60,53.30,65.80,65.70,57.40,48.80,31.90,25.20
002,Arizona,1946,26.70,26.80,35.10,45.90,48.70,58.50,65.70,65.30,59.00,42.70,32.80,31.40
002,Arizona,1947,24.80,32.70,35.90,41.10,52.60,56.70,65.10,63.60,59.70,46.50,31.70,26.40
002,Arizona,1948,26.00,29.00,30.80,42.00,48.30,56.60,64.10,63.90,57.80,47.80,29.70,29.00
002,Arizona,1949,23.00,25.70,34.00,43.40,48.20,58.30,65.50,60.90,60.20,43.80,37.40,26.60
002,Arizona,1950,26.30,33.20,35.60,43.60,46.60,55.60,65.00,61.00,54.00,49.50,36.60,31.20
002,Arizona,1951,27.00,30.90,34.00,42.30,49.40,54.30,66.50,63.40,56.30,46.30,35.10,28.80
002,Arizona,1952,29.20,29.20,31.60,42.80,51.20,56.80,63.70,65.30,58.30,47.60,32.30,28.30
002,Arizona,1953,31.00,28.20,35.80,40.90,44.50,57.00,67.30,62.80,55.60,44.90,36.40,24.90
002,Arizona,1954,29.00,34.00,34.60,44.80,51.40,57.00,66.80,62.50,58.60,47.60,36.80,28.30
002,Arizona,1955,26.00,25.10,33.80,38.10,48.00,56.10,62.60,64.80,56.00,48.20,35.10,32.00
002,Arizona,1956,32.70,26.10,33.50,40.90,50.40,60.70,64.20,61.00,58.60,45.10,30.10,26.60
002,Arizona,1957,33.20,38.60,38.00,41.20,47.10,60.10,66.20,64.40,55.60,47.60,33.20,30.80
002,Arizona,1958,27.80,34.90,34.30,40.70,53.30,60.40,64.80,66.10,59.00,49.30,35.00,29.80
002,Arizona,1959,28.50,29.80,34.40,45.00,48.70,61.80,67.70,64.40,56.20,46.20,35.80,31.70
002,Arizona,1960,24.70,28.10,37.90,42.20,48.80,61.00,65.80,64.80,59.10,46.30,36.10,26.90
002,Arizona,1961,28.70,32.00,35.50,42.10,48.60,61.20,66.40,64.50,55.00,44.20,34.50,27.60
002,Arizona,1962,26.80,33.40,31.40,45.20,47.20,56.20,64.40,64.40,59.70,47.30,38.90,31.30
002,Arizona,1963,24.40,35.10,34.20,39.50,51.60,55.00,66.70,64.70,59.80,50.10,37.70,26.30
002,Arizona,1964,22.90,23.90,31.20,39.80,48.10,56.40,66.90,63.80,56.70,48.90,32.60,29.80
002,Arizona,1965,31.30,29.50,33.40,41.10,46.40,53.00,64.90,63.30,54.30,46.40,40.00,31.80
002,Arizona,1966,25.50,26.80,35.60,42.40,51.70,58.00,66.10,65.20,58.70,45.20,37.40,28.60
002,Arizona,1967,25.70,30.20,37.40,37.60,47.60,56.20,66.80,64.40,58.50,46.40,38.40,25.00
002,Arizona,1968,26.40,36.90,36.90,40.40,48.60,58.00,64.40,60.60,55.30,45.80,35.90,24.30
002,Arizona,1969,33.80,30.70,31.70,41.40,50.70,56.40,66.60,67.40,59.30,43.70,36.90,31.50
002,Arizona,1970,27.20,33.90,34.50,36.40,49.70,58.20,66.90,66.00,55.10,42.30,35.40,29.00
002,Arizona,1971,26.00,29.60,34.20,39.60,45.90,57.10,66.70,64.60,56.30,43.30,34.30,27.50
002,Arizona,1972,26.40,30.70,40.20,41.40,48.40,59.10,66.40,63.30,56.90,48.90,33.00,27.00
002,Arizona,1973,26.00,33.00,33.60,39.00,50.30,58.00,64.40,63.20,54.20,44.40,35.10,28.40
002,Arizona,1974,28.40,27.30,38.10,39.90,50.20,61.40,64.90,61.70,58.00,49.10,35.70,25.90
002,Arizona,1975,26.50,29.10,34.00,36.30,45.80,55.60,65.50,62.20,57.90,44.10,33.10,29.30
002,Arizona,1976,27.40,35.00,33.70,39.90,51.00,56.80,65.30,61.60,57.00,44.60,35.00,26.40
002,Arizona,1977,28.30,30.70,31.50,42.20,46.40,59.70,66.60,65.80,59.20,49.40,37.30,33.90
002,Arizona,1978,32.90,33.70,40.70,41.60,47.90,59.00,65.10,62.60,57.20,50.00,38.40,26.60
002,Arizona,1979,27.10,29.10,35.40,40.70,49.70,57.80,63.70,60.70,59.30,47.40,32.50,29.90
002,Arizona,1980,34.40,36.00,35.60,41.10,46.60,57.00,66.30,63.70,57.10,45.30,35.20,33.30
002,Arizona,1981,33.30,32.60,36.50,45.40,50.70,62.70,67.40,65.30,58.90,45.70,37.50,31.40
002,Arizona,1982,29.30,33.80,37.20,42.00,49.10,55.20,64.30,65.80,58.70,42.40,37.20,30.10
002,Arizona,1983,30.20,33.80,37.80,37.90,47.70,55.70,65.00,64.30,61.60,49.10,36.90,33.10
002,Arizona,1984,29.60,28.60,35.40,40.20,53.80,58.80,65.90,64.30,59.80,44.10,35.10,31.70
002,Arizona,1985,29.70,29.70,36.70,44.60,51.20,59.80,66.30,64.00,53.50,47.50,35.80,29.60
002,Arizona,1986,32.80,35.30,40.40,43.80,50.30,60.80,64.00,66.30,54.30,44.70,37.40,30.70
002,Arizona,1987,27.10,32.40,34.10,44.90,50.70,59.70,62.10,63.50,56.30,50.60,36.00,27.30
002,Arizona,1988,28.40,33.50,34.70,42.50,49.20,60.50,66.70,64.70,55.00,51.30,36.30,28.00
002,Arizona,1989,26.80,32.40,39.80,47.10,51.30,58.80,66.80,63.40,57.60,46.40,36.00,27.50
002,Arizona,1990,27.50,29.50,38.40,45.40,49.50,61.40,66.20,62.50,60.10,46.50,36.40,24.70
002,Arizona,1991,29.00,34.80,33.70,39.80,46.90,55.40,64.80,65.00,58.40,48.80,36.00,31.70
002,Arizona,1992,28.20,35.90,38.40,45.60,52.90,57.60,63.90,64.20,58.30,48.80,32.00,27.80
002,Arizona,1993,34.30,34.40,38.10,42.90,51.60,57.30,63.50,64.10,55.90,47.10,33.80,28.20
002,Arizona,1994,28.50,30.30,39.10,43.30,49.80,62.70,66.00,67.50,59.40,45.20,32.70,31.90
002,Arizona,1995,32.00,37.80,38.30,40.40,47.30,55.50,64.50,67.50,60.40,46.20,40.10,31.20
002,Arizona,1996,29.80,37.30,37.20,43.60,52.90,61.30,68.40,66.20,57.00,46.30,37.40,31.00
002,Arizona,1997,31.20,31.30,38.70,42.40,54.60,57.70,64.00,65.80,62.10,45.30,37.30,28.10
002,Arizona,1998,31.20,31.50,35.70,38.40,47.30,55.10,66.80,66.60,59.70,45.90,36.30,29.50
002,Arizona,1999,30.90,32.80,37.30,39.10,49.40,58.50,66.00,64.50,58.50,47.20,38.50,28.00
002,Arizona,2000,31.80,34.60,37.00,45.50,54.20,62.40,66.50,66.10,59.60,47.90,31.20,30.60
002,Arizona,2001,28.70,31.50,37.90,42.80,54.00,60.70,66.00,65.10,59.90,49.50,39.70,27.40
002,Arizona,2002,28.90,30.40,33.80,46.10,49.60,61.20,68.00,64.80,59.60,46.20,37.50,29.30
002,Arizona,2003,34.60,34.10,37.20,40.60,52.00,59.70,68.50,66.80,59.90,52.30,36.30,29.70
